u,y
6.009370450700898, 0.0034445806802492207
6.048367222430407, 0.010438911259644357
6.087363994159918, 0.02608692797649903
6.1263607658894275, 0.05471547389954434
6.15950802185951, 0.08670284161195019
6.182534687071222, 0.12775522147390062
6.207604040325907, 0.17281573061571454
6.232673393580592, 0.2167172639355468
6.254028768575324, 0.25934742760427554
6.278169627265021, 0.30382932477336766
6.298596507694764, 0.35202344832587595
6.3208803772544835, 0.3960435070427133
6.338676523083428, 0.4309505229949302
6.3533776870290755, 0.4799226987147507
6.37380456745882, 0.5262624609520876
6.389588975063621, 0.5498906767699365
6.396088437018539, 0.5896374158960129
6.415586822883294, 0.6472201195448388
6.43508520874805, 0.6985829862823643
6.454583594612805, 0.746700720718342
6.47408198047756, 0.7937367443871373
6.493580366342315, 0.8396910572887504
6.51307875220707, 0.8834819486559979
6.532577138071825, 0.927813695406837
6.55207552393658, 0.9721454421576761
6.5743593934963, 1.0170154164772995
6.5947862739260446, 1.0596464560842973
6.620319874463223, 1.102968063524005
6.643067991305437, 1.1456741783401285
6.662566377170193, 1.1862199374058284
6.685314494012407, 1.2323063983693983
6.705462826072652, 1.27844939749848
6.717347556504504, 1.3256316809597175
6.727560996719375, 1.373835439833183
6.747987877149119, 1.418784431084143
6.7665577684488865, 1.4691244117838536
6.780639936017876, 1.5187346081646091
6.7936388599277135, 1.5582047880310093
6.806637783837549, 1.6020018109661387
6.820719951406539, 1.648502088891244
6.831552387998069, 1.698714155230631
6.84563455556706, 1.7561088058823615
6.858633479476896, 1.7984996048201538
6.87054915972758, 1.8539801259688355
6.883548083637415, 1.9160889668912697
6.893297276569794, 1.959425465281548
6.9062962004796296, 1.9942983743874216
6.9062962004796296, 2.0308061127798327
6.90954593145709, 2.085564654584509
6.923473349931915, 2.147382875613179
6.9290443173218454, 2.1992070187425705
6.935543779276762, 2.242036633555118
6.942043241231681, 2.2903829732802965
6.945942918404632, 2.3393807920929373
6.953958921482365, 2.3931342549548558
6.962624870755589, 2.4509976055752802
6.9712908200288135, 2.494798716222331
6.96284151948742, 2.5340727881093046
6.9658746017330495, 2.5851266749219763
6.957827648836482, 2.645246479020404
6.948542703186599, 2.69504483971541
6.938793510254222, 2.7325353151501086
6.925794586344385, 2.772841304363423
6.908462687797935, 2.8096358212953154
6.877048621682499, 2.8502296109760907
6.841301580930447, 2.885418934532875
6.802304809200936, 2.9135802038869136
6.763308037471426, 2.941200617857361
6.724311265741917, 2.9580039241559826
6.685314494012407, 2.971562098153057
6.646317722282896, 2.982415995232174
6.607320950553386, 2.990565615393335
6.568324178823876, 2.99601095863654
6.529327407094366, 3.001456301879745
6.490330635364856, 3.0047382235885847
6.4513338636353454, 3.0085610006810155
6.412337091905836, 3.00967950085549
6.373340320176325, 3.0124205671807385
6.334343548446816, 3.0162433442731693
6.295346776717305, 3.0162801336804614
6.2563500049877945, 3.017939489238527
6.217353233258285, 3.019598844796593
6.178356461528774, 3.0228807665054327
6.139359689799265, 3.0229175559127244
6.100362918069754, 3.0229543453200165
6.061366146340244, 3.0246137008780822
6.022369374610734, 3.0262730564361484
