u,y
8.01770419477067, 0.4418062084480132
8.05670096650018, 0.44393284057508664
8.09569773822969, 0.44497776193497707
8.1346945099592, 0.446563538678459
8.173691281688711, 0.4508535923398971
8.212688053418221, 0.45676621215210966
8.25168482514773, 0.4637605427315039
8.29068159687724, 0.4799494148319505
8.329678368606752, 0.5074962499878142
8.366075355554294, 0.5415358023739256
8.394672988155934, 0.5893745249230729
8.420670835975608, 0.6347818508732126
8.446204436512787, 0.6782193558951177
8.46663131694253, 0.7185324438581526
8.491700670197215, 0.7620862844313914
8.51212755062696, 0.8037901433808035
8.537661151164139, 0.8496614976288703
8.560409268006353, 0.8950718893629506
8.579907653871107, 0.9356176484286505
8.599406039735863, 0.9745408413435768
8.618904425600618, 1.0150866004092767
8.641652542442833, 1.0629308413695178
8.667186142980011, 1.1105406593505562
8.692835805337815, 1.157802675092717
8.709896892969475, 1.2118721180861542
8.72939527883423, 1.2583672863713584
8.748893664698985, 1.30378074388938
8.769320545128728, 1.351047686784303
8.770558537882046, 1.3907298510112516
8.788973680087649, 1.4281396707801024
8.800889360338331, 1.4768054140955336
8.820387746203087, 1.5227597269971462
8.839886132067843, 1.5652525654437754
8.853968299636833, 1.603856354768448
8.862634248910057, 1.6362995023600824
8.867328304766385, 1.674335235984754
8.879966147456505, 1.7298511328736885
8.892965071366342, 1.7709438788908616
8.90596399527618, 1.8147409018259915
8.918962919186015, 1.8569153586103473
8.9308785994367, 1.8987663240925285
8.94631482157963, 1.9485645424475657
8.950376985301453, 1.9980489778162414
8.964304403776278, 2.0430041006350836
8.969875371166209, 2.0934374727780973
8.976374833121127, 2.1440554051143588
8.982874295076046, 2.1920772316093826
8.994573326594898, 2.2361999940882438
8.998039706304189, 2.2738402586166595
9.0023726809408, 2.326569570804888
9.012121873873179, 2.3817276225793753
9.025120797783016, 2.41903438091141
9.018621335828097, 2.4587933831732514
9.018621335828097, 2.4977349707918233
9.018621335828097, 2.536676558410395
9.020571174414572, 2.5814575447013888
9.013514615720661, 2.6382076580764373
9.003455924599955, 2.6962432035615476
8.986773972248995, 2.747640202693616
8.96662564018875, 2.795524912001879
8.946477308128504, 2.8320516582547244
8.914629944549404, 2.8694007244051445
8.875633172819892, 2.9024296922115047
8.836636401090383, 2.9316726723327253
8.797639629360873, 2.95388453246726
8.758642857631363, 2.9717695495330645
8.719646085901852, 2.983164301995773
8.680649314172342, 2.990773066773343
8.641652542442833, 2.996759265400139
8.602655770713321, 3.00058204249257
8.563658998983811, 3.004404819585001
8.524662227254302, 3.006605030526658
8.485665455524792, 3.0077235307011327
8.44666868379528, 3.010464597026381
8.407671912065771, 3.0121239525844468
8.368675140336261, 3.014324163526104
8.329678368606752, 3.014360952933396
8.29068159687724, 3.0149385977242793
8.25168482514773, 3.0176796640495276
8.212688053418221, 3.0193390196075933
8.173691281688711, 3.020998375165659
8.1346945099592, 3.021035164572951
8.09569773822969, 3.0216128093638344
8.05670096650018, 3.024353875689083
8.01770419477067, 3.0243906650963748
