u,y
2.994803967879074, -0.0031996149766939652
2.966461974492206, -0.003172877247083594
2.9097779877184697, -0.0031194017878632962
2.853881671588036, 0.0015537584346376754
2.8289670674275156, 0.02645661042338432
2.8260268346383857, 0.08595347642294282
2.8376330167007398, 0.14110977632089305
2.853881671588036, 0.1865262996228556
2.873380057452791, 0.22977633560651167
2.892878443317546, 0.269240383905029
2.9133053237472897, 0.3088580863748751
2.938374677001975, 0.3514847462905286
2.961772740039681, 0.3941129828950656
2.9871206416638625, 0.43627578970044567
3.016368220460995, 0.47778589110478675
3.0488655302355863, 0.5212400061061162
3.0813628400101782, 0.5614489888058971
3.11386014978477, 0.5990618656644404
3.1496071905368215, 0.637320703199352
3.185354231288872, 0.6749305142739543
3.221101272040923, 0.7118912988882466
3.2600980437704328, 0.7475509647979788
3.2990948154999433, 0.7848331968584854
3.338091587229454, 0.819411152001035
3.3770883589589635, 0.8529073963764024
3.416085130688474, 0.8869444961353614
3.4550819024179837, 0.9209815958943199
3.4940786741474943, 0.9555595510368695
3.533075445877004, 0.9895966507958285
3.5720722176065145, 1.0263380274727436
3.611068989336024, 1.0652428256840238
3.6468160300880754, 1.1022036102983161
3.6793133398626674, 1.140465513617169
3.7085609186598, 1.1779191996445757
3.737808497456932, 1.2122359244471532
3.7665918289715705, 1.253777369842548
3.790732687661267, 1.29269618306613
3.8125523099384937, 1.3327761619573657
3.8288009648257892, 1.3776518298757368
3.848299350690544, 1.425228708928123
3.861298274600381, 1.4576677688078359
3.8828530940009447, 1.4959626028288522
3.9165437012171873, 1.5354988257179834
3.9288926789315317, 1.5861112396431514
3.94579128001432, 1.6382337565448573
3.9620399349016155, 1.6847319906140026
3.978288589788911, 1.7269033816144175
3.988037782721289, 1.7658357718811666
4.001036706631126, 1.8080102286655224
4.015985469127438, 1.8508318724398234
4.027684500646291, 1.891060476156827
4.040033478360636, 1.9394012974709114
4.053032402270473, 1.9978014157630055
4.067424068027791, 2.0647766412303583
4.081196737408452, 2.1264984269302416
4.085529712045064, 2.177064317584105
4.092029173999983, 2.2224900382378907
4.097878689759409, 2.2739198668063274
4.106420839757302, 2.3354766038379013
4.10177836693236, 2.382303606737291
4.108277828887278, 2.40393169051306
4.113964858097832, 2.4561188699077214
4.111527559864737, 2.512099701447375
4.114777290842197, 2.5445479586789106
4.116402156330927, 2.5899782780086076
4.110134818017255, 2.6465422107046104
4.104378151714327, 2.713304648868001
4.096578797368426, 2.7619889912726747
4.085529712045064, 2.806619984084355
4.070364300816921, 2.843682884852082
4.046532940315554, 2.8869737979549517
4.014035630540962, 2.9194557788098385
3.975038858811452, 2.943290205095147
3.936042087081942, 2.9579300898594036
3.8970453153524316, 2.9693248423221124
3.858048543622922, 2.9801787394012296
3.8190517718934114, 2.9910326364803472
3.7800550001639017, 2.9975596904907347
3.741058228434391, 3.0035458891175306
3.7020614567048815, 3.0089912323607355
3.5994331601322624, 3.0150979046532567
3.5427491733585263, 3.015151380112477
3.4860651865847894, 3.0152048555716977
3.4199338686820973, 3.015267243607455
3.353802550779405, 3.015329631643212
3.6370668371556976, 3.015542812642651
3.287671232876712, 3.0248259819431205
3.249881908360888, 3.0248616322492676
3.202645252716108, 3.024906195131951
3.145961265942371, 3.024959670591172
3.089277279168635, 3.0344471083145432
3.013698630136986, 3.034518408926837
