u,y
0.9919697685403877, 0.4515200399283428
0.9636277751535192, 0.46098073992210375
0.9352857817666511, 0.4704414399158656
0.926791201954744, 0.512857539654636
0.9202917399998254, 0.5436924280872208
0.926791201954744, 0.5885772933574152
0.9365403948871214, 0.6383267912959893
0.9560387807518766, 0.6772499842109156
0.98203662857155, 0.7516471587215481
1.0177836693236009, 0.7837402448835191
1.056780441053111, 0.8091236585050172
1.095777212782621, 0.8290985182906025
1.1347739845121312, 0.8485325226925968
1.1737707562416413, 0.8674256717109996
1.2127675279711514, 0.8814511222770807
1.2517642997006615, 0.8943948620759796
1.2907610714301716, 0.9084203126420607
1.3297578431596822, 0.9240683293589158
1.3687546148891923, 0.9386346353085884
1.4077513866187024, 0.9532009412582614
1.4467481583482125, 0.9699306687422986
1.4857449300777226, 0.9855786854591537
1.5247417018072327, 1.005012689861148
1.5637384735367428, 1.0244466942631423
1.6027352452662529, 1.0471258309666838
1.641732016995763, 1.074131810738956
1.680728788725273, 1.1070871997307319
1.716475829477324, 1.1501055646412466
1.7526871175118692, 1.1944833565470856
1.7758994816365778, 1.2352574070241062
1.8000403403262741, 1.277884942878028
1.820467220756018, 1.3205932475398243
1.8399656066207728, 1.3633024281398898
1.859463992485528, 1.4049298979727718
1.878962378350283, 1.4487207893400194
1.8984607642150382, 1.4925116807072678
1.915359365297826, 1.5347906296276124
1.934207804967089, 1.5773922523077477
1.948289972536079, 1.6163205548625754
1.9650448748228626, 1.6675831766205296
1.9927029625613544, 1.7093057817930817
2.005051940275699, 1.75991819571825
2.023033785017639, 1.8055494260888802
2.0360327089274763, 1.84934644902401
2.0490316328373126, 1.895306893493505
2.0576975821105377, 1.9355924441472123
2.070696506020375, 1.9807416055413203
2.083695429930211, 2.040223434600597
2.09734430003554, 2.0940797545137366
2.103193815794966, 2.141615424320316
2.1096932777498845, 2.1837960126725537
2.115542793509311, 2.233603275090217
2.124084943507204, 2.2965507831081684
2.1194424706822623, 2.345232147322728
2.1305844054621215, 2.379990910722941
2.12594193263718, 2.4295994555950857
2.1324413945920986, 2.44906411783649
2.135691125569558, 2.492870338123442
2.135691125569558, 2.5318119257420144
2.135691125569558, 2.5707535133605868
2.135691125569558, 2.6096951009791587
2.133741286983083, 2.6554533059013457
2.1291916636146393, 2.7135454661965666
2.1226922016597216, 2.7565496007599553
2.116192739704803, 2.7946860368710222
2.0990155902525185, 2.84222025043023
2.073946236997833, 2.891755347878531
2.038199196245783, 2.928891750816244
1.9992024245162725, 2.9521853217179608
1.9602056527867624, 2.9695294834001738
1.9212088810572523, 2.9825468020136565
1.8822121093277422, 2.9939415544763657
1.8412654990117565, 3.002958382721637
1.747756258856873, 3.007410807390309
1.7912196419588853, 3.010793913318043
1.6816249409541808, 3.016907157690217
1.6438356164383563, 3.016942807996364
1.5871516296646198, 3.0169962834555846
1.5304676428908832, 3.017049758914805
1.4737836561171471, 3.0171032343740256
1.435994331601323, 3.0265728469443234
1.379310344827586, 3.026626322403544
1.341521020311762, 3.0266619727096913
1.247047709022201, 3.0267510984750583
1.1809163911195089, 3.026813486510816
1.1242324043457723, 3.026866961970036
1.0769957487009922, 3.02691152485272
1.0108644307982997, 3.026973912888477
1.2848370335380255, 3.0361494104330626
