u,y
0.26452527161077, 0.9993761196424273
0.1794992914501652, 0.999456332831258
0.08502598016060459, 0.9995454585966259
0.510155880963628, 1.0085783549166232
0.42512990080302293, 1.0086585681054538
0.3495512517713748, 1.0087298687177477
0.5465726775920201, 1.0194568754171707
0.6473143378932547, 1.0258521007180952
0.6863111096227648, 1.0268970220779856
0.7253078813522749, 1.0301053649722411
0.764304653081785, 1.0360179847844533
0.8033014248112951, 1.0570745553372212
0.8381199709983578, 1.0915019220923838
0.8559470666461342, 1.135340749181394
0.8741455601199053, 1.182702512393921
0.8877944302252339, 1.2284460015531908
0.9007933541350706, 1.268997892186773
0.9137922780449073, 1.3079272166695812
0.926791201954744, 1.3468565411523894
0.9397901258645807, 1.3857858656351976
0.9527890497744174, 1.423903907042619
0.9664379198797459, 1.463643901444026
0.984636413353517, 1.5097076117359336
0.9989352296543379, 1.5544769480479506
1.0145339383461416, 1.5974602352805407
1.0210334003010602, 1.632339275954296
1.0591016774655817, 1.7162132119967204
1.0665296339854884, 1.7426308532317432
1.079528557895325, 1.7876448007799532
1.089277750827703, 1.8375295125644258
1.1022766747375397, 1.8832195293421252
1.1185253296248352, 1.944996927997724
1.1302243611436886, 2.003479400910933
1.1347739845121312, 2.0451750588883035
1.1432232850535253, 2.0865425246947895
1.1510226393994272, 2.11574135752726
1.155665112224369, 2.1634867817015464
1.1607718323318046, 2.221198959975737
1.1640215633092639, 2.2552697833580466
1.1666213480912309, 2.292910865428847
1.1705210252641824, 2.3396370916304043
1.1705210252641824, 2.3785786792489763
1.175163498089124, 2.4277148744096397
1.1770204872191006, 2.4824167813306204
1.1770204872191006, 2.512704682811732
1.1770204872191006, 2.551646270430304
1.1783203796100843, 2.6031344766346174
1.1723780143941587, 2.665539340895012
1.1666213480912309, 2.7297056732171647
1.1607718323318046, 2.7761165835403903
1.1477729084219679, 2.817504283520887
1.1341240383166393, 2.8543494114360053
1.1055264057149985, 2.899808242556354
1.0697793649629477, 2.9335913421158004
1.0307825932334376, 2.956344057633926
0.9917858215039275, 2.970983942398183
0.9527890497744174, 2.9829195502444827
0.9137922780449073, 2.9948551580907834
0.8747955063153972, 3.004086489019127
0.8313651393481345, 3.0082753273143736
0.784128483703354, 3.0083198901970576
0.7463391591875299, 3.0177895027673554
0.6991025035427494, 3.017834065650039
0.6329711856400566, 3.0178964536857964
0.5668398677373643, 3.0179588417215535
0.4818138875767597, 3.018039054910384
0.4345772319319794, 3.018083617793068
0.38734057628719887, 3.027562142939903
0.33065658951346255, 3.0276156183991234
0.255077940481814, 3.0276869190114173
0.18894662257912143, 3.0277493070471744
0.1322626358053851, 3.027802782506395
0.10392064241851684, 3.0278295202360055
0.05668398677373632, 3.03730804538284
