u,y
0.9870917656475975, 0.4482585765551712
0.9560387807518766, 0.45441756617130835
0.9332906639096621, 0.4701238327830426
0.9170420090223665, 0.4869056785940775
0.9054874099914005, 0.5121564970601273
0.9007933541350706, 0.5404656904893193
0.9007933541350706, 0.5599364842986052
0.9007933541350706, 0.5794072781078912
0.9040430851125298, 0.6055970659007279
0.9094593034082947, 0.6329437856595854
0.9257079582955907, 0.6599712259194441
0.94303985684204, 0.686132275637577
0.9597527590118295, 0.7061436109525747
0.98203662857155, 0.7264432978461945
1.0047847454137642, 0.7513011850038063
1.0318658368925908, 0.7687632942070826
1.0632799030080295, 0.7885650223606668
1.0972543632269207, 0.805938680600494
1.1341240383166393, 0.8235456171274675
1.1711709714596743, 0.8423324345395171
1.2127675279711514, 0.8565717746318819
1.2504644073096782, 0.8656225819824996
1.2920609638211553, 0.8759677633130076
1.3293967619399643, 0.8903553510910531
1.3687546148891923, 0.9034790353751552
1.4061265211299727, 0.9148017419152503
1.4449427522496239, 0.9255822305011145
1.48610601129744, 0.9370816454211424
1.5247417018072327, 0.9487637299676548
1.5633773923170253, 0.9593641037469851
1.6023741640465354, 0.9723078435458836
1.6404321246047793, 0.9840265301462248
1.6782012201872492, 0.9974762264881867
1.7206118507213628, 1.0130390747981357
1.7580723859888014, 1.0306454539098473
1.7977191039138034, 1.0507278716153627
1.8306806609708894, 1.070631159944897
1.843215337598232, 1.0944942367110824
1.8551310178489155, 1.114494644696176
1.8659634544404462, 1.139672833280767
1.878962378350283, 1.1642308575710065
1.884533345740213, 1.1892594796961897
1.8984607642150382, 1.2201909950690584
1.901710495192497, 1.246960270772885
1.9101597957338912, 1.2680456596946987
1.9140594729068419, 1.2946520656266607
1.922601622904735, 1.3264463035497545
1.9277083430121704, 1.3572702427539785
1.9277083430121704, 1.3751184704124908
1.9309580739896297, 1.3902593553691056
1.9325829394783594, 1.412432893204378
1.9374575359445483, 1.436766786790074
1.9439569978994664, 1.4573131597986606
1.9472067288769257, 1.481648586276327
1.950456459854385, 1.5070657235211757
1.9558726781501499, 1.5276131184577433
1.9612888964459156, 1.550323934928675
1.9612888964459156, 1.569794728737961
1.9656218710825277, 1.5914248563696907
1.9667051147416805, 1.607108640565858
1.9667051147416805, 1.6265794343751439
1.9680978565891631, 1.6532345643733106
1.973204576696599, 1.688771671920259
1.9764543076740584, 1.7147296645486994
1.9818705259698233, 1.7352770594852664
1.9829537696289765, 1.75799196366812
1.9829537696289765, 1.7731359144086758
1.988153339192911, 1.7917364343499103
1.985553554410944, 1.8151038395482062
1.9927029625613544, 1.838299790779602
1.9940957044088365, 1.8646072280311747
2.0035353991528844, 1.8942681037014963
2.005701886471191, 1.9153594198055954
2.014151187012584, 1.9364448087274089
2.018700810381028, 1.9526661781376298
2.018700810381028, 1.9672692734945942
2.018700810381028, 1.991607765756202
2.0262835159950985, 2.013234827603991
2.0252002723359457, 2.0305432218068917
2.0298943281922757, 2.0583027031433296
2.0219505413584864, 2.0824684044155957
2.0316997342908643, 2.092194603968416
2.0330924761383464, 2.1186179388021866
2.027366759654252, 2.150070217724604
2.0316997342908643, 2.1668326469040124
2.043886225456336, 2.1854806609481328
2.041448927223242, 2.205765037170762
2.04957325466689, 2.2264450911332756
2.0446986582007014, 2.2479486913069406
2.055892176011949, 2.2713751980067656
2.0576975821105377, 2.2998585449959394
2.0576975821105377, 2.3193293388052254
2.0617597458323615, 2.344880923449987
2.0674467750429155, 2.374487390579713
2.0674467750429155, 2.3939581843889988
2.070696506020375, 2.406935647811249
2.0755711024865633, 2.4308638998592516
2.0771959679752925, 2.457229066917356
2.0771959679752925, 2.476699860726642
2.0826121862710583, 2.4967064002796175
2.0804456989527518, 2.524562496390529
2.083695429930211, 2.546464073642035
2.083695429930211, 2.5610671689989997
2.083695429930211, 2.5805379628082856
2.083695429930211, 2.600008756617572
2.083695429930211, 2.619479550426858
2.083695429930211, 2.638950344236144
2.083695429930211, 2.65842113804543
2.0804456989527518, 2.679517563789431
2.08137419351774, 2.7026962042907883
2.0728629933386804, 2.7292834125756906
2.0748747315628213, 2.756478813998603
2.0622472054789807, 2.780782859987788
2.0544478511330784, 2.8061022498213184
2.041448927223242, 2.829479465528226
2.028450003313405, 2.847015443092347
2.02009355222851, 2.867792173266672
1.9992024245162725, 2.8883643864541897
1.9866677478889299, 2.9076924753205082
1.9667051147416805, 2.928959198062946
1.9569559218093031, 2.9457349123060985
1.9309580739896297, 2.946976363190707
1.915792662761487, 2.963081117844272
1.8832953529868954, 2.9724866023325975
1.8464650685756914, 2.9847807365786645
1.81071802782364, 2.989682158654337
1.748323193056424, 2.996555799539254
1.782398943591496, 2.9978217055254066
1.7174043240423125, 3.004373285807322
1.680728788725273, 3.0044078853689418
1.6449817479732223, 3.0066050305266576
1.5994855142887936, 3.010974794570562
1.5637384735367428, 3.011008518193913
1.5247417018072327, 3.011045307601205
1.4857449300777226, 3.0175723616115926
1.444148373566245, 3.017611603646037
1.4077513866187024, 3.0176459404261764
1.3687546148891923, 3.017682729833468
1.3297578431596822, 3.0242097838438555
1.2907610714301716, 3.0242465732511477
1.2517642997006615, 3.0242833626584398
1.2127675279711514, 3.0308104166688272
1.1737707562416413, 3.030847206076119
1.1347739845121312, 3.030883995483411
1.095777212782621, 3.0309207848907027
1.056780441053111, 3.030957574297995
1.0177836693236009, 3.030994363705287
