u,y
0.07211195488298028, 0.9961068429945401
0.10553775922256037, 0.9985477909704219
0.41983316947111216, 1.000105647181584
0.38083639774160205, 1.0001424365888756
0.34183962601209195, 1.0001792259961677
0.30284285428258184, 1.0002160154034598
0.26384608255307174, 1.0002528048107515
0.2222495260415942, 1.0002920468451966
0.18585253909405153, 1.0003263836253358
0.1468557673645412, 1.0003631730326275
0.6928105715776833, 1.0063383859336352
0.653813799848173, 1.006375175340927
0.6171382645311336, 1.0064097749025471
0.5758202563891528, 1.0064487541555112
0.5368234846596427, 1.0064855435628033
0.4978267129301326, 1.006522332970095
0.45882994120062226, 1.006559122377387
0.7294861068947227, 1.0109396896599407
0.8026514786158032, 1.0127250270395245
0.7740538460141624, 1.0127520059382054
0.8455479275182645, 1.0180931125274162
0.8845446992477746, 1.0213014554216717
0.926791201954744, 1.027211009449943
0.9690377046617134, 1.0320388527110316
1.0073845301957312, 1.0384929410636232
1.0423043666989746, 1.051145515000416
1.0665296339854884, 1.057907937605183
1.0574303872486028, 1.0851756331332183
1.0643631466671823, 1.1033418336828111
1.0632799030080295, 1.121191083269304
1.0535307100756517, 1.137425942128865
1.056780441053111, 1.1487808394003411
1.056780441053111, 1.168251633209627
1.056780441053111, 1.187722427018913
1.056780441053111, 1.207193220828199
1.0502809790981928, 1.229915278506915
1.0509309252936847, 1.2513325385403418
1.0418316785567987, 1.2734080223859006
1.0437815171432743, 1.294824056105751
1.0437815171432743, 1.3142948499150369
1.0437815171432743, 1.3337656437243228
1.0437815171432743, 1.3532364375336088
1.038365298847509, 1.3705489194484315
1.0372820551883561, 1.3856938921169677
1.0372820551883561, 1.4051646859262537
1.0372820551883561, 1.4246354797355396
1.0437815171432743, 1.4441001419769441
1.040531786165815, 1.4616269221892422
1.0340323242108969, 1.484673493098113
1.0321753350809202, 1.517821953483316
1.038365298847509, 1.543622642197641
1.0314325394289294, 1.562883634192565
1.0340323242108969, 1.5836500282953172
1.0372820551883561, 1.5982500578683405
1.0372820551883561, 1.6177208516776267
1.0372820551883561, 1.6371916454869129
1.0372820551883561, 1.6566624392961988
1.0340323242108969, 1.676677154273017
1.0340323242108969, 1.6961479480823032
1.0366321089928638, 1.7205921587934765
1.0470312481207336, 1.7505302835248624
1.0470312481207336, 1.765365174046223
1.056780441053111, 1.7775252228252039
1.0470312481207336, 1.7945713647601522
1.0437815171432743, 1.815126935120562
1.0524474664164984, 1.8443249504106485
1.056780441053111, 1.8643325118916043
1.056780441053111, 1.877313041097795
1.056780441053111, 1.9016515333594026
1.0632799030080295, 1.9276064602039018
1.0646726448555117, 1.9544933853664652
1.0697793649629477, 1.9819562946869436
1.070862608622101, 2.005482481945184
1.0762788269178662, 2.030627147642277
1.0776715687653489, 2.056470994565057
1.0816950452136311, 2.0866005702040726
1.079528557895325, 2.102828275567772
1.0876528853389733, 2.123913971067979
1.0827782888727844, 2.1450119297039505
1.093971806684033, 2.168077866148048
1.095777212782621, 2.1969217833929493
1.099839376504445, 2.2220677265000175
1.1022766747375397, 2.24883776864983
1.1055264057149985, 2.268954523135485
1.1055264057149985, 2.2899397120188265
1.112025867669917, 2.313082190868651
1.1185253296248352, 2.3325468531100553
1.117596835059847, 2.3559126816194675
1.111213434925552, 2.385124894408995
1.1152755986473764, 2.41108212059145
1.117596835059847, 2.4361138085005747
1.1217750606022945, 2.4597529735467836
1.1217750606022945, 2.4792237673560695
1.1250247915797538, 2.4993405218417237
1.1217750606022945, 2.5181653549746414
1.1271912788980598, 2.537631039144026
1.1217750606022945, 2.5571069425932134
1.1217750606022945, 2.5765777364024998
1.1217750606022945, 2.5960485302117857
1.1217750606022945, 2.615519324021072
1.1217750606022945, 2.634990117830358
1.1217750606022945, 2.654460911639644
1.1133257600609008, 2.6752377294077956
1.117225437233852, 2.6985990030382103
1.1087761366924578, 2.7201871038817487
1.1087761366924578, 2.738846614615648
1.0925274818051618, 2.7550876050430912
1.099955438325069, 2.767597536414338
1.089277750827703, 2.7915984092194437
1.0808284502863088, 2.8089678380709704
1.0719458522812537, 2.831367630761088
1.0632799030080295, 2.8557142984465385
1.0437815171432743, 2.87520348695947
1.0238188839960254, 2.896547474756707
0.998285283458846, 2.9206782601563117
0.9712041919800194, 2.942338023699471
0.9411828677120633, 2.955501405019286
0.9244699655422732, 2.9708156527582785
0.8894192957139635, 2.9816271945723543
0.8487976584957238, 2.9895079199336902
0.8098008867662136, 2.9954941185604866
0.7708041150367035, 2.9976943295021434
0.7318073433071934, 2.9998945404438007
0.6928105715776833, 3.006962449837779
0.653813799848173, 3.0118669376973926
0.613339877674363, 3.0119051206428398
0.5772974068334524, 3.0125291470286486
0.4978267129301326, 3.0152592276281083
0.5368234846596427, 3.0179267151387728
0.45882994120062226, 3.018541149336948
0.41723338468914495, 3.0185803913713927
0.3823135481859019, 3.0192033586682037
0.34183962601209195, 3.0251417821619193
0.3005216178701109, 3.0251807614148833
0.26384608255307174, 3.025215360976503
0.22484931082356163, 3.0252521503837952
0.18585253909405153, 3.0252889397910874
0.14833291780884084, 3.0259143597150513
0.10925173748251371, 3.029997107986193
0.06886222390552099, 3.0318895726160586
